No.,TimeStamp(UNIX),Latitude,Longitude,SSID,Channel,RSSI(dBm),,
2398,1600945555,35.1588048,136.923919,AAA002,13,-79,,
2399,1600945556,35.1588048,136.923919,AAA002,13,-79,,
2400,1600945556,35.1588048,136.923919,AAA002,13,-79,,
2401,1600945652,35.1587286,136.9241551,AAA002,13,-71,,
2402,1600945653,35.1587286,136.9241551,AAA002,13,-71,,
2403,1600945654,35.1587286,136.9241551,AAA002,13,-71,,
2404,1600945655,35.1587286,136.9241551,AAA002,13,-71,,
2405,1600945656,35.1587286,136.9241551,AAA002,13,-71,,
2406,1600945656,35.1587286,136.9241551,AAA002,13,-71,,
2407,1600945657,35.1587286,136.9241551,AAA002,13,-71,,
2408,1600945658,35.1587286,136.9241551,AAA002,13,-71,,
2409,1600945659,35.1587286,136.9241551,AAA002,13,-71,,
2410,1600945660,35.1587286,136.9241551,AAA002,13,-71,,
2411,1600945660,35.1587286,136.9241551,AAA002,13,-71,,
2412,1600945661,35.1587286,136.9241551,AAA002,13,-71,,
2413,1600945662,35.1587286,136.9241551,AAA002,13,-71,,
2414,1600945663,35.1587286,136.9241551,AAA002,13,-71,,
2415,1600945663,35.1587286,136.9241551,AAA002,13,-71,,
2416,1600945664,35.1587286,136.9241551,AAA002,13,-71,,
2417,1600945665,35.1587286,136.9241551,AAA002,13,-71,,
2418,1600945666,35.1587286,136.9241551,AAA002,13,-71,,
2419,1600945666,35.1587286,136.9241551,AAA002,13,-71,,
2420,1600945667,35.1587286,136.9241551,AAA002,13,-71,,
2421,1600945668,35.1587286,136.9241551,AAA002,13,-71,,
2422,1600945668,35.1587286,136.9241551,AAA002,13,-71,,
2423,1600945669,35.1587286,136.9241551,AAA002,13,-71,,
2424,1600945670,35.1587286,136.9241551,AAA002,13,-71,,
2425,1600945671,35.1587286,136.9241551,AAA002,13,-71,,
2426,1600945671,35.1587286,136.9241551,AAA002,13,-71,,
2427,1600945672,35.1587286,136.9241551,AAA002,13,-71,,
2428,1600945673,35.1587286,136.9241551,AAA002,13,-71,,
2429,1600945674,35.1587286,136.9241551,AAA002,13,-71,,
2430,1600945674,35.1587286,136.9241551,AAA002,13,-71,,
2431,1600945675,35.1587286,136.9241551,AAA002,13,-71,,
2432,1600945676,35.1587286,136.9241551,AAA002,13,-71,,
2433,1600945677,35.1587286,136.9241551,AAA002,13,-71,,
2434,1600945677,35.1587286,136.9241551,AAA002,13,-71,,
2435,1600945678,35.1587286,136.9241551,AAA002,13,-71,,
2436,1600945679,35.1587286,136.9241551,AAA002,13,-71,,
2437,1600945680,35.1587286,136.9241551,AAA002,13,-71,,
2438,1600945680,35.1587286,136.9241551,AAA002,13,-71,,
2439,1600945681,35.1587286,136.9241551,AAA002,13,-71,,
2440,1600945682,35.1587286,136.9241551,AAA002,13,-71,,
2441,1600945682,35.1587286,136.9241551,AAA002,13,-71,,
2442,1600945683,35.1587286,136.9241551,AAA002,13,-71,,
2443,1600945684,35.1587286,136.9241551,AAA002,13,-71,,
2444,1600945685,35.1587286,136.9241551,AAA002,13,-72,,
2445,1600945685,35.1587286,136.9241551,AAA002,13,-72,,
2446,1600945686,35.1587286,136.9241551,AAA002,13,-72,,
2447,1600945687,35.1587286,136.9241551,AAA002,13,-72,,
2448,1600945687,35.1587286,136.9241551,AAA002,13,-72,,
2449,1600945688,35.1587286,136.9241551,AAA002,13,-72,,
2450,1600945689,35.1587286,136.9241551,AAA002,13,-72,,
2451,1600945690,35.1587286,136.9241551,AAA002,13,-72,,
2452,1600945690,35.1587286,136.9241551,AAA002,13,-72,,
2453,1600945691,35.1587286,136.9241551,AAA002,13,-72,,
2454,1600945692,35.1587286,136.9241551,AAA002,13,-72,,
2455,1600945693,35.1587286,136.9241551,AAA002,13,-72,,
2456,1600945693,35.1587286,136.9241551,AAA002,13,-72,,
2457,1600945694,35.1587286,136.9241551,AAA002,13,-72,,
2458,1600945695,35.1587286,136.9241551,AAA002,13,-72,,
2459,1600945695,35.1587286,136.9241551,AAA002,13,-72,,
2460,1600945696,35.1587286,136.9241551,AAA002,13,-72,,
2461,1600945697,35.1587286,136.9241551,AAA002,13,-72,,
2462,1600945698,35.1587286,136.9241551,AAA002,13,-72,,
2463,1600945698,35.1587286,136.9241551,AAA002,13,-72,,
2464,1600945699,35.1587286,136.9241551,AAA002,13,-72,,
2465,1600945700,35.1587286,136.9241551,AAA002,13,-72,,
2466,1600945700,35.1587286,136.9241551,AAA002,13,-72,,
2467,1600945701,35.1587286,136.9241551,AAA002,13,-72,,
2468,1600945702,35.1587286,136.9241551,AAA002,13,-72,,
2469,1600945702,35.1587286,136.9241551,AAA002,13,-72,,
2470,1600945703,35.1587286,136.9241551,AAA002,13,-72,,
2471,1600945704,35.1587286,136.9241551,AAA002,13,-72,,
2472,1600945704,35.1587286,136.9241551,AAA002,13,-72,,
2473,1600945705,35.1587286,136.9241551,AAA002,13,-72,,
2474,1600945706,35.1587286,136.9241551,AAA002,13,-72,,
2475,1600945707,35.1587286,136.9241551,AAA002,13,-72,,
2476,1600945707,35.1587286,136.9241551,AAA002,13,-72,,
2477,1600945708,35.1587286,136.9241551,AAA002,13,-72,,
2478,1600945709,35.1587286,136.9241551,AAA002,13,-72,,
2479,1600945709,35.1587286,136.9241551,AAA002,13,-72,,
2480,1600945710,35.1587286,136.9241551,AAA002,13,-72,,
2481,1600945711,35.1587286,136.9241551,AAA002,13,-72,,
2482,1600945712,35.1587286,136.9241551,AAA002,13,-72,,
2483,1600945712,35.1587286,136.9241551,AAA002,13,-72,,
2484,1600945713,35.1587286,136.9241551,AAA002,13,-72,,
2485,1600945714,35.1587286,136.9241551,AAA002,13,-72,,
2486,1600945715,35.1587286,136.9241551,AAA002,13,-72,,
2487,1600945715,35.1587286,136.9241551,AAA002,13,-72,,
2488,1600945716,35.1587286,136.9241551,AAA002,13,-74,,
2489,1600945717,35.1587286,136.9241551,AAA002,13,-74,,
2490,1600945717,35.1587286,136.9241551,AAA002,13,-74,,
2491,1600945718,35.1587286,136.9241551,AAA002,13,-74,,
2492,1600945719,35.1587286,136.9241551,AAA002,13,-74,,
2493,1600945719,35.1587286,136.9241551,AAA002,13,-74,,
2494,1600945720,35.1587286,136.9241551,AAA002,13,-74,,
2495,1600945721,35.1587286,136.9241551,AAA002,13,-74,,
2496,1600945721,35.1587286,136.9241551,AAA002,13,-74,,
2497,1600945722,35.1587286,136.9241551,AAA002,13,-74,,
2498,1600945723,35.1587286,136.9241551,AAA002,13,-74,,
2499,1600945724,35.1587286,136.9241551,AAA002,13,-74,,
2500,1600945724,35.1587286,136.9241551,AAA002,13,-74,,
2501,1600945811,35.1586543,136.9241882,AAA002,13,-76,,
2502,1600945812,35.1586543,136.9241882,AAA002,13,-76,,
2503,1600945813,35.1586543,136.9241882,AAA002,13,-76,,
2504,1600945814,35.1586543,136.9241882,AAA002,13,-76,,
2505,1600945814,35.1586543,136.9241882,AAA002,13,-76,,
2506,1600945815,35.1586543,136.9241882,AAA002,13,-76,,
2507,1600945816,35.1586543,136.9241882,AAA002,13,-76,,
2508,1600945817,35.1586543,136.9241882,AAA002,13,-76,,
2509,1600945817,35.1586543,136.9241882,AAA002,13,-76,,
2510,1600945818,35.1586543,136.9241882,AAA002,13,-76,,
2511,1600945819,35.1586543,136.9241882,AAA002,13,-76,,
2512,1600945819,35.1586543,136.9241882,AAA002,13,-76,,
2513,1600945820,35.1586543,136.9241882,AAA002,13,-76,,
2514,1600945821,35.1586543,136.9241882,AAA002,13,-76,,
2515,1600945821,35.1586543,136.9241882,AAA002,13,-76,,
2516,1600945822,35.1586543,136.9241882,AAA002,13,-76,,
2517,1600945823,35.1586543,136.9241882,AAA002,13,-76,,
2518,1600945824,35.1586543,136.9241882,AAA002,13,-76,,
2519,1600945824,35.1586543,136.9241882,AAA002,13,-76,,
2520,1600945825,35.1586543,136.9241882,AAA002,13,-76,,
2521,1600945826,35.1586543,136.9241882,AAA002,13,-76,,
2522,1600945827,35.1586543,136.9241882,AAA002,13,-76,,
2523,1600945827,35.1586543,136.9241882,AAA002,13,-76,,
2524,1600945828,35.1586543,136.9241882,AAA002,13,-76,,
2525,1600945829,35.1586543,136.9241882,AAA002,13,-76,,
2526,1600945829,35.1586543,136.9241882,AAA002,13,-76,,
2527,1600945830,35.1586543,136.9241882,AAA002,13,-76,,
2528,1600945831,35.1586543,136.9241882,AAA002,13,-76,,
2529,1600945831,35.1586543,136.9241882,AAA002,13,-76,,
2530,1600945832,35.1586543,136.9241882,AAA002,13,-76,,
2531,1600945833,35.1586543,136.9241882,AAA002,13,-76,,
2532,1600945834,35.1586543,136.9241882,AAA002,13,-76,,
2533,1600945834,35.1586543,136.9241882,AAA002,13,-76,,
2534,1600945835,35.1586543,136.9241882,AAA002,13,-76,,
2535,1600945836,35.1586543,136.9241882,AAA002,13,-76,,
2536,1600945837,35.1586543,136.9241882,AAA002,13,-76,,
2537,1600945837,35.1586543,136.9241882,AAA002,13,-76,,
2538,1600945838,35.1586543,136.9241882,AAA002,13,-76,,
2539,1600945839,35.1586543,136.9241882,AAA002,13,-76,,
2540,1600945840,35.1586543,136.9241882,AAA002,13,-76,,
2541,1600945840,35.1586543,136.9241882,AAA002,13,-76,,
2542,1600945841,35.1586543,136.9241882,AAA002,13,-76,,
2543,1600945842,35.1586543,136.9241882,AAA002,13,-76,,
2544,1600945842,35.1586543,136.9241882,AAA002,13,-67,,
2545,1600945843,35.1586543,136.9241882,AAA002,13,-67,,
2546,1600945844,35.1586543,136.9241882,AAA002,13,-67,,
2547,1600945845,35.1586543,136.9241882,AAA002,13,-67,,
2548,1600945845,35.1586543,136.9241882,AAA002,13,-67,,
2549,1600945846,35.1586543,136.9241882,AAA002,13,-67,,
2550,1600945847,35.1586543,136.9241882,AAA002,13,-67,,
2551,1600945848,35.1586543,136.9241882,AAA002,13,-67,,
2552,1600945848,35.1586543,136.9241882,AAA002,13,-67,,
2553,1600945849,35.1586543,136.9241882,AAA002,13,-67,,
2554,1600945850,35.1586543,136.9241882,AAA002,13,-67,,
2555,1600945850,35.1586543,136.9241882,AAA002,13,-67,,
2556,1600945851,35.1586543,136.9241882,AAA002,13,-67,,
2557,1600945852,35.1586543,136.9241882,AAA002,13,-67,,
2558,1600945852,35.1586543,136.9241882,AAA002,13,-67,,
2559,1600945853,35.1586543,136.9241882,AAA002,13,-67,,
2560,1600945854,35.1586543,136.9241882,AAA002,13,-67,,
2561,1600945854,35.1586543,136.9241882,AAA002,13,-67,,
2562,1600945855,35.1586543,136.9241882,AAA002,13,-67,,
2563,1600945856,35.1586543,136.9241882,AAA002,13,-67,,
2564,1600945857,35.1586543,136.9241882,AAA002,13,-67,,
2565,1600945857,35.1586543,136.9241882,AAA002,13,-67,,
2566,1600945858,35.1586543,136.9241882,AAA002,13,-67,,
2567,1600945859,35.1586543,136.9241882,AAA002,13,-67,,
2568,1600945860,35.1586543,136.9241882,AAA002,13,-67,,
2569,1600945860,35.1586543,136.9241882,AAA002,13,-67,,
2570,1600945861,35.1586543,136.9241882,AAA002,13,-67,,
2571,1600945862,35.1586543,136.9241882,AAA002,13,-67,,
2572,1600945862,35.1586543,136.9241882,AAA002,13,-67,,
2573,1600945863,35.1586543,136.9241882,AAA002,13,-67,,
2574,1600945864,35.1586543,136.9241882,AAA002,13,-67,,
2575,1600945865,35.1586543,136.9241882,AAA002,13,-67,,
2576,1600945865,35.1586543,136.9241882,AAA002,13,-67,,
2577,1600945866,35.1586543,136.9241882,AAA002,13,-67,,
2578,1600945867,35.1586543,136.9241882,AAA002,13,-67,,
2579,1600945867,35.1586543,136.9241882,AAA002,13,-67,,
2580,1600945868,35.1586543,136.9241882,AAA002,13,-67,,
2581,1600945869,35.1586543,136.9241882,AAA002,13,-67,,
2582,1600945869,35.1586543,136.9241882,AAA002,13,-67,,
2583,1600945870,35.1586543,136.9241882,AAA002,13,-67,,
2584,1600945871,35.1586543,136.9241882,AAA002,13,-67,,
2585,1600945871,35.1586543,136.9241882,AAA002,13,-67,,
2586,1600945872,35.1586543,136.9241882,AAA002,13,-67,,
2587,1600945873,35.1586543,136.9241882,AAA002,13,-67,,
2588,1600945874,35.1586543,136.9241882,AAA002,13,-67,,
2589,1600945874,35.1586543,136.9241882,AAA002,13,-67,,
2590,1600945875,35.1586543,136.9241882,AAA002,13,-67,,
2591,1600945936,35.1586543,136.9241882,AAA002,13,-71,,
2592,1600945937,35.1586543,136.9241882,AAA002,13,-71,,
2593,1600945937,35.1586543,136.9241882,AAA002,13,-71,,
2594,1600945938,35.1586543,136.9241882,AAA002,13,-71,,
2595,1600945939,35.1586543,136.9241882,AAA002,13,-71,,
2596,1600945940,35.1586543,136.9241882,AAA002,13,-71,,
2597,1600945940,35.1586543,136.9241882,AAA002,13,-71,,
2598,1600945941,35.1586543,136.9241882,AAA002,13,-71,,
2599,1600945942,35.1586543,136.9241882,AAA002,13,-71,,
2600,1600945942,35.1586543,136.9241882,AAA002,13,-71,,
2601,1600943403,35.1586987,136.9240287,AAA003,13,-72,,
2602,1600943404,35.1586987,136.9240287,AAA003,13,-72,,
2603,1600943404,35.1586987,136.9240287,AAA003,13,-72,,
2604,1600943405,35.1586987,136.9240287,AAA003,13,-72,,
2605,1600943406,35.1586987,136.9240287,AAA003,13,-72,,
2606,1600943406,35.1586987,136.9240287,AAA003,13,-72,,
2607,1600943407,35.1586987,136.9240287,AAA003,13,-72,,
2608,1600943408,35.1586987,136.9240287,AAA003,13,-72,,
2609,1600943408,35.1586987,136.9240287,AAA003,13,-72,,
2610,1600943409,35.1586987,136.9240287,AAA003,13,-72,,
2611,1600943410,35.1586987,136.9240287,AAA003,13,-72,,
2612,1600943411,35.1586987,136.9240287,AAA003,13,-72,,
2613,1600943411,35.1586987,136.9240287,AAA003,13,-72,,
2614,1600943412,35.1586987,136.9240287,AAA003,13,-72,,
2615,1600943413,35.1586987,136.9240287,AAA003,13,-72,,
2616,1600943413,35.1586987,136.9240287,AAA003,13,-72,,
2617,1600943414,35.1586987,136.9240287,AAA003,13,-72,,
2618,1600943415,35.1586987,136.9240287,AAA003,13,-72,,
2619,1600943416,35.1586987,136.9240287,AAA003,13,-72,,
2620,1600943416,35.1586987,136.9240287,AAA003,13,-72,,
2621,1600943417,35.1586987,136.9240287,AAA003,13,-72,,
2622,1600943418,35.1586987,136.9240287,AAA003,13,-72,,
2623,1600943418,35.1586987,136.9240287,AAA003,13,-72,,
2624,1600943419,35.1586987,136.9240287,AAA003,13,-72,,
2625,1600943420,35.1586987,136.9240287,AAA003,13,-72,,
2626,1600943421,35.1586987,136.9240287,AAA003,13,-72,,
2627,1600943421,35.1586987,136.9240287,AAA003,13,-72,,
2628,1600943422,35.1586987,136.9240287,AAA003,13,-72,,
2629,1600943423,35.1586987,136.9240287,AAA003,13,-72,,
2630,1600943424,35.1586987,136.9240287,AAA003,13,-72,,
2631,1600943424,35.1586987,136.9240287,AAA003,13,-72,,
2632,1600943425,35.1586987,136.9240287,AAA003,13,-72,,
2633,1600943426,35.1586987,136.9240287,AAA003,13,-72,,
2634,1600943426,35.1586987,136.9240287,AAA003,13,-72,,
2635,1600943427,35.1586987,136.9240287,AAA003,13,-72,,
2636,1600943428,35.1586987,136.9240287,AAA003,13,-72,,
2637,1600943429,35.1586987,136.9240287,AAA003,13,-72,,
2638,1600943429,35.1586987,136.9240287,AAA003,13,-72,,
2639,1600943430,35.1586987,136.9240287,AAA003,13,-72,,
2640,1600943431,35.1586987,136.9240287,AAA003,13,-72,,
2641,1600943432,35.1586987,136.9240287,AAA003,13,-67,,
2642,1600943433,35.1586987,136.9240287,AAA003,13,-67,,
2643,1600943433,35.1586987,136.9240287,AAA003,13,-67,,
2644,1600943434,35.1586987,136.9240287,AAA003,13,-67,,
2645,1600943435,35.1586987,136.9240287,AAA003,13,-67,,
2646,1600943435,35.1586987,136.9240287,AAA003,13,-67,,
2647,1600943436,35.1586987,136.9240287,AAA003,13,-67,,
2648,1600943437,35.1586987,136.9240287,AAA003,13,-67,,
2649,1600943437,35.1586987,136.9240287,AAA003,13,-67,,
2650,1600943438,35.1586987,136.9240287,AAA003,13,-67,,
2651,1600943439,35.1586987,136.9240287,AAA003,13,-67,,
2652,1600943440,35.1586987,136.9240287,AAA003,13,-67,,
2653,1600943440,35.1586987,136.9240287,AAA003,13,-67,,
2654,1600943441,35.1586987,136.9240287,AAA003,13,-67,,
2655,1600943442,35.1586987,136.9240287,AAA003,13,-67,,
2656,1600943442,35.1586987,136.9240287,AAA003,13,-67,,
2657,1600943443,35.1586987,136.9240287,AAA003,13,-67,,
2658,1600943444,35.1586987,136.9240287,AAA003,13,-67,,
2659,1600943445,35.1586987,136.9240287,AAA003,13,-67,,
2660,1600943445,35.1586987,136.9240287,AAA003,13,-67,,
2661,1600943446,35.1586987,136.9240287,AAA003,13,-67,,
2662,1600943447,35.1586987,136.9240287,AAA003,13,-67,,
2663,1600943447,35.1586987,136.9240287,AAA003,13,-67,,
2664,1600943448,35.1586987,136.9240287,AAA003,13,-67,,
2665,1600943449,35.1586987,136.9240287,AAA003,13,-67,,
2666,1600943450,35.1586987,136.9240287,AAA003,13,-67,,
2667,1600943450,35.1586987,136.9240287,AAA003,13,-67,,
2668,1600943451,35.1586987,136.9240287,AAA003,13,-67,,
2669,1600943452,35.1586987,136.9240287,AAA003,13,-67,,
2670,1600943452,35.1586987,136.9240287,AAA003,13,-67,,
2671,1600943453,35.1586987,136.9240287,AAA003,13,-67,,
2672,1600943454,35.1586987,136.9240287,AAA003,13,-67,,
2673,1600943455,35.1586987,136.9240287,AAA003,13,-67,,
2674,1600943455,35.1586987,136.9240287,AAA003,13,-67,,
2675,1600943456,35.1586987,136.9240287,AAA003,13,-67,,
2676,1600943457,35.1586987,136.9240287,AAA003,13,-67,,
2677,1600943457,35.1586987,136.9240287,AAA003,13,-67,,
2678,1600943458,35.1586987,136.9240287,AAA003,13,-67,,
2679,1600943459,35.1586987,136.9240287,AAA003,13,-67,,
2680,1600943459,35.1586987,136.9240287,AAA003,13,-67,,
2681,1600943460,35.1586987,136.9240287,AAA003,13,-67,,
2682,1600943461,35.1586987,136.9240287,AAA003,13,-67,,
2683,1600943462,35.1586987,136.9240287,AAA003,13,-67,,
2684,1600943462,35.1586987,136.9240287,AAA003,13,-67,,
2685,1600943463,35.1586987,136.9240287,AAA003,13,-67,,
2686,1600943464,35.1586987,136.9240287,AAA003,13,-68,,
2687,1600943464,35.1586987,136.9240287,AAA003,13,-68,,
2688,1600943465,35.1586987,136.9240287,AAA003,13,-68,,
2689,1600943466,35.1586987,136.9240287,AAA003,13,-68,,
2690,1600943467,35.1586987,136.9240287,AAA003,13,-68,,
2691,1600943467,35.1586987,136.9240287,AAA003,13,-68,,
2692,1600943468,35.1586987,136.9240287,AAA003,13,-68,,
2693,1600943469,35.1586987,136.9240287,AAA003,13,-68,,
2694,1600943470,35.1586987,136.9240287,AAA003,13,-68,,
2695,1600943471,35.1586987,136.9240287,AAA003,13,-68,,
2696,1600943471,35.1586987,136.9240287,AAA003,13,-68,,
2697,1600943472,35.1586987,136.9240287,AAA003,13,-68,,
2698,1600943473,35.1586987,136.9240287,AAA003,13,-68,,
2699,1600943474,35.1586987,136.9240287,AAA003,13,-68,,
2700,1600943475,35.1586987,136.9240287,AAA003,13,-68,,
2701,1600943627,35.1586904,136.9239076,AAA003,13,-65,,
2702,1600943627,35.1586904,136.9239076,AAA003,13,-65,,
2703,1600943628,35.1586904,136.9239076,AAA003,13,-65,,
2704,1600943629,35.1586904,136.9239076,AAA003,13,-65,,
2705,1600943629,35.1586904,136.9239076,AAA003,13,-65,,
2706,1600943630,35.1586904,136.9239076,AAA003,13,-65,,
2707,1600943631,35.1586904,136.9239076,AAA003,13,-65,,
2708,1600943631,35.1586904,136.9239076,AAA003,13,-65,,
2709,1600943632,35.1586904,136.9239076,AAA003,13,-65,,
2710,1600943633,35.1586904,136.9239076,AAA003,13,-65,,
2711,1600943633,35.1586904,136.9239076,AAA003,13,-65,,
2712,1600943634,35.1586904,136.9239076,AAA003,13,-65,,
2713,1600943635,35.1586904,136.9239076,AAA003,13,-65,,
2714,1600943635,35.1586904,136.9239076,AAA003,13,-65,,
2715,1600943636,35.1586904,136.9239076,AAA003,13,-65,,
2716,1600943637,35.1586904,136.9239076,AAA003,13,-65,,
2717,1600943637,35.1586904,136.9239076,AAA003,13,-65,,
2718,1600943638,35.1586904,136.9239076,AAA003,13,-65,,
2719,1600943639,35.1586904,136.9239076,AAA003,13,-65,,
2720,1600943640,35.1586904,136.9239076,AAA003,13,-65,,
2721,1600943640,35.1586904,136.9239076,AAA003,13,-65,,
2722,1600943641,35.1586904,136.9239076,AAA003,13,-65,,
2723,1600943642,35.1586904,136.9239076,AAA003,13,-65,,
2724,1600943642,35.1586904,136.9239076,AAA003,13,-65,,
2725,1600943643,35.1586904,136.9239076,AAA003,13,-65,,
2726,1600943644,35.1586904,136.9239076,AAA003,13,-65,,
2727,1600943645,35.1586904,136.9239076,AAA003,13,-65,,
2728,1600943645,35.1586904,136.9239076,AAA003,13,-65,,
2729,1600943646,35.1586904,136.9239076,AAA003,13,-65,,
2730,1600943647,35.1586904,136.9239076,AAA003,13,-65,,
2731,1600943647,35.1586904,136.9239076,AAA003,13,-65,,
2732,1600943648,35.1586904,136.9239076,AAA003,13,-65,,
2733,1600943649,35.1586904,136.9239076,AAA003,13,-65,,
2734,1600943650,35.1586904,136.9239076,AAA003,13,-65,,
2735,1600943650,35.1586904,136.9239076,AAA003,13,-65,,
2736,1600943651,35.1586904,136.9239076,AAA003,13,-65,,
2737,1600943651,35.1586904,136.9239076,AAA003,13,-65,,
2738,1600943652,35.1586904,136.9239076,AAA003,13,-65,,
2739,1600943653,35.1586904,136.9239076,AAA003,13,-65,,
2740,1600943654,35.1586904,136.9239076,AAA003,13,-65,,
2741,1600943654,35.1586904,136.9239076,AAA003,13,-65,,
2742,1600943655,35.1586904,136.9239076,AAA003,13,-65,,
2743,1600943656,35.1586904,136.9239076,AAA003,13,-65,,
2744,1600943656,35.1586904,136.9239076,AAA003,13,-65,,
2745,1600943657,35.1586904,136.9239076,AAA003,13,-65,,
2746,1600943658,35.1586904,136.9239076,AAA003,13,-65,,
2747,1600943658,35.1586904,136.9239076,AAA003,13,-65,,
2748,1600943659,35.1586904,136.9239076,AAA003,13,-65,,
2749,1600943660,35.1586904,136.9239076,AAA003,13,-62,,
2750,1600943660,35.1586904,136.9239076,AAA003,13,-62,,
2751,1600943661,35.1586904,136.9239076,AAA003,13,-62,,
2752,1600943662,35.1586904,136.9239076,AAA003,13,-62,,
2753,1600943662,35.1586904,136.9239076,AAA003,13,-62,,
2754,1600943663,35.1586904,136.9239076,AAA003,13,-62,,
2755,1600943664,35.1586904,136.9239076,AAA003,13,-62,,
2756,1600943664,35.1586904,136.9239076,AAA003,13,-62,,
2757,1600943665,35.1586904,136.9239076,AAA003,13,-62,,
2758,1600943666,35.1586904,136.9239076,AAA003,13,-62,,
2759,1600943667,35.1586904,136.9239076,AAA003,13,-62,,
2760,1600943667,35.1586904,136.9239076,AAA003,13,-62,,
2761,1600943668,35.1586904,136.9239076,AAA003,13,-62,,
2762,1600943669,35.1586904,136.9239076,AAA003,13,-62,,
2763,1600943669,35.1586904,136.9239076,AAA003,13,-62,,
2764,1600943670,35.1586904,136.9239076,AAA003,13,-62,,
2765,1600943671,35.1586904,136.9239076,AAA003,13,-62,,
2766,1600943672,35.1586904,136.9239076,AAA003,13,-62,,
2767,1600943672,35.1586904,136.9239076,AAA003,13,-62,,
2768,1600943673,35.1586904,136.9239076,AAA003,13,-62,,
2769,1600943674,35.1586904,136.9239076,AAA003,13,-62,,
2770,1600943674,35.1586904,136.9239076,AAA003,13,-62,,
2771,1600943675,35.1586904,136.9239076,AAA003,13,-62,,
2772,1600943676,35.1586904,136.9239076,AAA003,13,-62,,
2773,1600943676,35.1586904,136.9239076,AAA003,13,-62,,
2774,1600943677,35.1586904,136.9239076,AAA003,13,-62,,
2775,1600943678,35.1586904,136.9239076,AAA003,13,-62,,
2776,1600943678,35.1586904,136.9239076,AAA003,13,-62,,
2777,1600943679,35.1586904,136.9239076,AAA003,13,-62,,
2778,1600943680,35.1586904,136.9239076,AAA003,13,-62,,
2779,1600943680,35.1586904,136.9239076,AAA003,13,-62,,
2780,1600943681,35.1586904,136.9239076,AAA003,13,-62,,
2781,1600943682,35.1586904,136.9239076,AAA003,13,-62,,
2782,1600943682,35.1586904,136.9239076,AAA003,13,-62,,
2783,1600943683,35.1586904,136.9239076,AAA003,13,-62,,
2784,1600943684,35.1586904,136.9239076,AAA003,13,-62,,
2785,1600943684,35.1586904,136.9239076,AAA003,13,-62,,
2786,1600943685,35.1586904,136.9239076,AAA003,13,-62,,
2787,1600943686,35.1586904,136.9239076,AAA003,13,-62,,
2788,1600943686,35.1586904,136.9239076,AAA003,13,-62,,
2789,1600943687,35.1586904,136.9239076,AAA003,13,-62,,
2790,1600943688,35.1586904,136.9239076,AAA003,13,-62,,
2791,1600943688,35.1586904,136.9239076,AAA003,13,-62,,
2792,1600943689,35.1586904,136.9239076,AAA003,13,-62,,
2793,1600943690,35.1586904,136.9239076,AAA003,13,-62,,
2794,1600943691,35.1586904,136.9239076,AAA003,13,-62,,
2795,1600943691,35.1586904,136.9239076,AAA003,13,-62,,
2796,1600943692,35.1586904,136.9239076,AAA003,13,-62,,
2797,1600943693,35.1586904,136.9239076,AAA003,13,-74,,
2798,1600943693,35.1586904,136.9239076,AAA003,13,-74,,
2799,1600943694,35.1586904,136.9239076,AAA003,13,-74,,
2800,1600943695,35.1586904,136.9239076,AAA003,13,-74,,
2801,1600943775,35.1587804,136.92391,AAA003,13,-67,,
2802,1600943776,35.1587804,136.92391,AAA003,13,-67,,
2803,1600943777,35.1587804,136.92391,AAA003,13,-67,,
2804,1600943778,35.1587804,136.92391,AAA003,13,-67,,
2805,1600943778,35.1587804,136.92391,AAA003,13,-67,,
2806,1600943779,35.1587804,136.92391,AAA003,13,-67,,
2807,1600943780,35.1587804,136.92391,AAA003,13,-67,,
2808,1600943781,35.1587804,136.92391,AAA003,13,-67,,
2809,1600943781,35.1587804,136.92391,AAA003,13,-67,,
2810,1600943782,35.1587804,136.92391,AAA003,13,-67,,
2811,1600943783,35.1587804,136.92391,AAA003,13,-67,,
2812,1600943784,35.1587804,136.92391,AAA003,13,-67,,
2813,1600943784,35.1587804,136.92391,AAA003,13,-67,,
2814,1600943785,35.1587804,136.92391,AAA003,13,-67,,
2815,1600943785,35.1587804,136.92391,AAA003,13,-67,,
2816,1600943786,35.1587804,136.92391,AAA003,13,-67,,
2817,1600943787,35.1587804,136.92391,AAA003,13,-67,,
2818,1600943788,35.1587804,136.92391,AAA003,13,-67,,
2819,1600943788,35.1587804,136.92391,AAA003,13,-67,,
2820,1600943789,35.1587804,136.92391,AAA003,13,-67,,
2821,1600943790,35.1587804,136.92391,AAA003,13,-67,,
2822,1600943790,35.1587804,136.92391,AAA003,13,-67,,
2823,1600943791,35.1587804,136.92391,AAA003,13,-67,,
2824,1600943792,35.1587804,136.92391,AAA003,13,-67,,
2825,1600943793,35.1587804,136.92391,AAA003,13,-67,,
2826,1600943793,35.1587804,136.92391,AAA003,13,-63,,
2827,1600943794,35.1587804,136.92391,AAA003,13,-63,,
2828,1600943795,35.1587804,136.92391,AAA003,13,-63,,
2829,1600943795,35.1587804,136.92391,AAA003,13,-63,,
2830,1600943796,35.1587804,136.92391,AAA003,13,-63,,
2831,1600943797,35.1587804,136.92391,AAA003,13,-63,,
2832,1600943797,35.1587804,136.92391,AAA003,13,-63,,
2833,1600943798,35.1587804,136.92391,AAA003,13,-63,,
2834,1600943799,35.1587804,136.92391,AAA003,13,-63,,
